breathing rate	activity
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
32.608696	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
6.465517	2
22.058823	2
22.058823	2
22.058823	2
22.058823	2
22.058823	2
22.058823	2
22.058823	2
22.058823	2
22.058823	2
22.058823	2
22.058823	2
22.058823	2
22.058823	2
22.058823	2
22.058823	2
22.058823	2
22.058823	2
22.058823	2
22.058823	2
22.058823	2
22.058823	2
22.058823	2
22.058823	2
22.058823	2
22.058823	2
22.058823	2
22.058823	2
22.058823	2
22.058823	2
18.75	2
18.75	2
18.75	2
18.75	2
18.75	2
18.75	2
18.75	2
18.75	2
18.75	2
18.75	2
18.75	2
18.75	2
18.75	2
18.75	2
18.75	2
18.75	2
18.75	2
18.75	2
18.75	2
18.75	2
18.75	2
18.75	2
18.75	2
18.75	2
18.75	2
18.75	2
18.75	2
27.777779	2
27.777779	2
27.777779	2
27.777779	2
27.777779	2
27.777779	2
27.777779	2
27.777779	2
27.777779	2
27.777779	2
27.777779	2
27.777779	2
27.777779	2
27.777779	2
27.777779	2
27.777779	2
27.777779	2
27.777779	2
27.777779	2
27.777779	2
27.777779	2
27.777779	2
27.777779	2
27.777779	2
27.777779	2
27.777779	2
27.777779	2
5.859375	3
5.859375	3
5.859375	3
5.859375	3
5.859375	3
5.859375	3
5.859375	3
5.859375	3
5.859375	3
5.859375	3
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
34.090908	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
14.705882	4
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
28.846153	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
3.768844	5
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
20.833334	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
5.639098	6
21.428572	6
20.833334	7
20.833334	7
20.833334	7
20.833334	7
20.833334	7
20.833334	7
20.833334	7
20.833334	7
20.833334	7
20.833334	7
20.833334	7
20.833334	7
20.833334	7
20.833334	7
20.833334	7
20.833334	7
20.833334	7
20.833334	7
20.833334	7
20.833334	7
20.833334	7
20.833334	7
20.833334	7
20.833334	7
20.833334	7
20.833334	7
12.931034	7
12.931034	7
12.931034	7
12.931034	7
12.931034	7
25	7
25	7
25	7
25	7
25	7
25	7
25	7
25	7
25	7
25	7
25	7
25	7
25	7
25	7
25	7
25	7
25	7
25	7
25	7
25	7
25	7
25	7
25	7
25	7
25	7
25	7
25	7
25	7
25	7
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
10.416667	8
17.44186	9
17.44186	9
17.44186	9
17.44186	9
17.44186	9
17.44186	9
17.44186	9
17.44186	9
17.44186	9
17.44186	9
17.44186	9
17.44186	9
17.44186	9
17.44186	9
7.009346	10
7.009346	10
7.009346	10
7.009346	10
